,School Name,School ID,Network,Category,Category Breakdown,Grade,Year,Read,Math,Science,English,Composite,Read.1,Math.1,Science.1,English.1,Composite.1,Community
26222,MATHER HS,609724.0,Network 2,Race / Gender,Other - Male,11th Grade,2016.0,,,,,,1,1,1,1,1,2
26223,MATHER HS,609724.0,Network 2,Race / Gender,White - Male,11th Grade,2016.0,15.7,17.6,17.2,14.0,16.1,26,26,26,26,26,2
26224,MATHER HS,609724.0,Network 2,Race / Gender,White - Female,11th Grade,2016.0,17.5,17.8,18.0,16.0,17.3,31,31,31,31,31,2
26225,MATHER HS,609724.0,Network 2,Race / Gender,Other - Female,11th Grade,2016.0,,,,,,4,4,4,4,4,2
26226,MATHER HS,609724.0,Network 2,Race / Gender,Black - Female,11th Grade,2016.0,17.4,17.3,18.1,15.9,17.2,16,16,16,16,16,2
26227,MATHER HS,609724.0,Network 2,Race / Gender,Asian / Pacific - Male,11th Grade,2016.0,18.0,19.6,18.9,16.4,18.2,51,51,51,51,51,2
26228,MATHER HS,609724.0,Network 2,Race / Gender,Asian / Pacific - Female,11th Grade,2016.0,18.0,20.4,19.4,17.1,18.7,34,34,34,34,34,2
26352,MORGAN PARK HS,609725.0,Network 10,Race / Gender,Other - Female,11th Grade,2016.0,,,,,,1,1,1,1,1,75
26353,MORGAN PARK HS,609725.0,Network 10,Race / Gender,Black - Male,11th Grade,2016.0,16.7,17.3,17.7,16.1,17.0,115,115,115,115,115,75
26354,MORGAN PARK HS,609725.0,Network 10,Race / Gender,Black - Female,11th Grade,2016.0,17.8,17.5,17.8,17.4,17.6,132,132,132,132,132,75
26355,MORGAN PARK HS,609725.0,Network 10,Race / Gender,White - Female,11th Grade,2016.0,,,,,,2,2,2,2,2,75
26356,MORGAN PARK HS,609725.0,Network 10,Race / Gender,Other - Male,11th Grade,2016.0,,,,,,3,3,3,3,3,75
26357,MORGAN PARK HS,609725.0,Network 10,Race / Gender,Hispanic - Male,11th Grade,2016.0,,,,,,1,1,1,1,1,75
26395,MULTICULTURAL HS,610385.0,Network 7,Race / Gender,Black - Female,11th Grade,2016.0,,,,,,7,7,7,7,7,30
26396,MULTICULTURAL HS,610385.0,Network 7,Race / Gender,White - Female,11th Grade,2016.0,,,,,,1,1,1,1,1,30
26397,MULTICULTURAL HS,610385.0,Network 7,Race / Gender,Hispanic - Male,11th Grade,2016.0,13.8,15.5,15.5,12.9,14.4,32,32,32,32,32,30
26398,MULTICULTURAL HS,610385.0,Network 7,Race / Gender,Hispanic - Female,11th Grade,2016.0,14.6,14.6,14.9,14.9,14.8,19,19,19,19,19,30
26399,MULTICULTURAL HS,610385.0,Network 7,Race / Gender,Black - Male,11th Grade,2016.0,,,,,,5,5,5,5,5,30
26400,MULTICULTURAL HS,610385.0,Network 7,Race / Gender,Native American - Male,11th Grade,2016.0,,,,,,1,1,1,1,1,30
26401,MULTICULTURAL HS,610385.0,Network 7,Race / Gender,Native American - Female,11th Grade,2016.0,,,,,,1,1,1,1,1,30
26402,NOBLE - BAKER HS,400157.0,Charter,Race / Gender,Hispanic - Female,11th Grade,2016.0,,,,,,7,7,7,7,7,46
26403,NOBLE - BAKER HS,400157.0,Charter,Race / Gender,Native American - Female,11th Grade,2016.0,,,,,,1,1,1,1,1,46
26404,NOBLE - BAKER HS,400157.0,Charter,Race / Gender,Black - Male,11th Grade,2016.0,17.5,19.4,18.2,18.4,18.3,20,20,20,20,20,46
26405,NOBLE - BAKER HS,400157.0,Charter,Race / Gender,Black - Female,11th Grade,2016.0,19.4,21.6,20.0,21.9,20.7,27,27,27,27,27,46
26406,NOBLE - BAKER HS,400157.0,Charter,Race / Gender,Hispanic - Male,11th Grade,2016.0,,,,,,3,3,3,3,3,46
26440,NOBLE - BULLS HS,400097.0,Charter,Race / Gender,Other - Female,11th Grade,2016.0,,,,,,1,1,1,1,1,28
26441,NOBLE - BULLS HS,400097.0,Charter,Race / Gender,Hispanic - Male,11th Grade,2016.0,19.8,24.8,21.9,21.8,22.1,68,68,68,68,68,28
26442,NOBLE - BULLS HS,400097.0,Charter,Race / Gender,Black - Male,11th Grade,2016.0,19.2,22.0,21.2,20.7,20.8,33,33,33,33,33,28
26443,NOBLE - BULLS HS,400097.0,Charter,Race / Gender,Asian / Pacific - Female,11th Grade,2016.0,,,,,,1,1,1,1,1,28
26444,NOBLE - BULLS HS,400097.0,Charter,Race / Gender,Other - Male,11th Grade,2016.0,,,,,,1,1,1,1,1,28
26445,NOBLE - BULLS HS,400097.0,Charter,Race / Gender,White - Female,11th Grade,2016.0,,,,,,1,1,1,1,1,28
26446,NOBLE - BULLS HS,400097.0,Charter,Race / Gender,Hispanic - Female,11th Grade,2016.0,20.4,23.1,21.6,21.8,21.7,106,106,106,106,106,28
26447,NOBLE - BULLS HS,400097.0,Charter,Race / Gender,Black - Female,11th Grade,2016.0,20.2,22.9,21.9,22.6,21.9,33,33,33,33,33,28
26448,NOBLE - BUTLER HS,400156.0,Charter,Race / Gender,Black - Male,11th Grade,2016.0,17.6,21.0,20.8,19.1,19.6,27,27,27,27,27,50
26449,NOBLE - BUTLER HS,400156.0,Charter,Race / Gender,Black - Female,11th Grade,2016.0,18.3,19.4,19.7,18.5,19.0,51,51,51,51,51,50
26480,NOBLE - COMER,400052.0,Charter,Race / Gender,Black - Male,11th Grade,2016.0,16.1,18.5,17.9,17.7,17.6,51,51,51,51,51,69
26481,NOBLE - COMER,400052.0,Charter,Race / Gender,Hispanic - Male,11th Grade,2016.0,15.6,20.1,18.8,16.6,17.8,14,14,14,14,14,69
26482,NOBLE - COMER,400052.0,Charter,Race / Gender,Other - Male,11th Grade,2016.0,,,,,,1,1,1,1,1,69
26483,NOBLE - COMER,400052.0,Charter,Race / Gender,Hispanic - Female,11th Grade,2016.0,,,,,,1,1,1,1,1,69
26484,NOBLE - COMER,400052.0,Charter,Race / Gender,Other - Female,11th Grade,2016.0,,,,,,1,1,1,1,1,69
26485,NOBLE - COMER,400052.0,Charter,Race / Gender,Black - Female,11th Grade,2016.0,17.7,18.3,18.3,18.1,18.1,78,78,78,78,78,69
26496,NOBLE - DRW HS,400118.0,Charter,Race / Gender,White - Female,11th Grade,2016.0,,,,,,1,1,1,1,1,29
26497,NOBLE - DRW HS,400118.0,Charter,Race / Gender,Black - Male,11th Grade,2016.0,17.0,17.6,18.1,18.2,17.7,43,43,43,43,43,29
26498,NOBLE - DRW HS,400118.0,Charter,Race / Gender,Hispanic - Female,11th Grade,2016.0,,,,,,6,6,6,6,6,29
26499,NOBLE - DRW HS,400118.0,Charter,Race / Gender,Hispanic - Male,11th Grade,2016.0,20.3,19.3,20.1,21.4,20.3,10,10,10,10,10,29
26500,NOBLE - DRW HS,400118.0,Charter,Race / Gender,Black - Female,11th Grade,2016.0,18.9,17.9,18.6,19.1,18.6,64,64,64,64,64,29
26541,NOBLE - GOLDER HS,400053.0,Charter,Race / Gender,Black - Female,11th Grade,2016.0,,,,,,5,5,5,5,5,24
26542,NOBLE - GOLDER HS,400053.0,Charter,Race / Gender,Asian / Pacific - Male,11th Grade,2016.0,,,,,,1,1,1,1,1,24
26543,NOBLE - GOLDER HS,400053.0,Charter,Race / Gender,Black - Male,11th Grade,2016.0,,,,,,8,8,8,8,8,24
26544,NOBLE - GOLDER HS,400053.0,Charter,Race / Gender,Hispanic - Female,11th Grade,2016.0,18.5,20.7,19.6,19.5,19.6,74,74,74,74,74,24
26545,NOBLE - GOLDER HS,400053.0,Charter,Race / Gender,Other - Female,11th Grade,2016.0,,,,,,1,1,1,1,1,24
26546,NOBLE - GOLDER HS,400053.0,Charter,Race / Gender,White - Female,11th Grade,2016.0,,,,,,1,1,1,1,1,24
26547,NOBLE - GOLDER HS,400053.0,Charter,Race / Gender,Hispanic - Male,11th Grade,2016.0,18.4,21.4,20.0,19.1,19.7,63,63,63,63,63,24
26554,NOBLE - HANSBERRY HS,400117.0,Charter,Race / Gender,Black - Male,11th Grade,2016.0,17.9,18.6,18.8,18.2,18.4,47,47,47,47,47,71
26555,NOBLE - HANSBERRY HS,400117.0,Charter,Race / Gender,Hispanic - Male,11th Grade,2016.0,,,,,,2,2,2,2,2,71
26556,NOBLE - HANSBERRY HS,400117.0,Charter,Race / Gender,Other - Female,11th Grade,2016.0,,,,,,1,1,1,1,1,71
26557,NOBLE - HANSBERRY HS,400117.0,Charter,Race / Gender,Hispanic - Female,11th Grade,2016.0,,,,,,1,1,1,1,1,71
26558,NOBLE - HANSBERRY HS,400117.0,Charter,Race / Gender,Black - Female,11th Grade,2016.0,19.1,19.0,19.6,20.4,19.5,98,98,98,98,98,71
26573,NOBLE - JOHNSON HS,400106.0,Charter,Race / Gender,Black - Male,11th Grade,2016.0,16.5,18.3,18.6,17.1,17.6,72,72,72,72,72,68
26574,NOBLE - JOHNSON HS,400106.0,Charter,Race / Gender,Other - Female,11th Grade,2016.0,,,,,,1,1,1,1,1,68
26575,NOBLE - JOHNSON HS,400106.0,Charter,Race / Gender,White - Female,11th Grade,2016.0,,,,,,1,1,1,1,1,68
26576,NOBLE - JOHNSON HS,400106.0,Charter,Race / Gender,Black - Female,11th Grade,2016.0,17.5,18.4,19.4,18.4,18.5,85,85,85,86,85,68
26577,NOBLE - JOHNSON HS,400106.0,Charter,Race / Gender,Hispanic - Female,11th Grade,2016.0,,,,,,4,4,4,4,4,68
26578,NOBLE - JOHNSON HS,400106.0,Charter,Race / Gender,Asian / Pacific - Male,11th Grade,2016.0,,,,,,2,2,2,2,2,68
26579,NOBLE - JOHNSON HS,400106.0,Charter,Race / Gender,Asian / Pacific - Female,11th Grade,2016.0,,,,,,1,1,1,1,1,68
26616,NOBLE - MUCHIN HS,400098.0,Charter,Race / Gender,White - Female,11th Grade,2016.0,,,,,,1,1,1,1,1,32
26617,NOBLE - MUCHIN HS,400098.0,Charter,Race / Gender,Hispanic - Female,11th Grade,2016.0,21.8,22.4,22.0,22.9,22.3,80,80,80,80,80,32
26618,NOBLE - MUCHIN HS,400098.0,Charter,Race / Gender,Asian / Pacific - Male,11th Grade,2016.0,,,,,,5,5,5,5,5,32
26619,NOBLE - MUCHIN HS,400098.0,Charter,Race / Gender,Asian / Pacific - Female,11th Grade,2016.0,,,,,,5,5,5,5,5,32
26620,NOBLE - MUCHIN HS,400098.0,Charter,Race / Gender,Native American - Male,11th Grade,2016.0,,,,,,1,1,1,1,1,32
26621,NOBLE - MUCHIN HS,400098.0,Charter,Race / Gender,Black - Female,11th Grade,2016.0,19.2,21.1,20.5,20.1,20.2,22,22,22,22,22,32
26622,NOBLE - MUCHIN HS,400098.0,Charter,Race / Gender,Hispanic - Male,11th Grade,2016.0,21.2,22.4,21.5,21.4,21.6,56,56,56,56,56,32
26623,NOBLE - MUCHIN HS,400098.0,Charter,Race / Gender,Black - Male,11th Grade,2016.0,19.6,20.9,21.6,20.7,20.7,32,32,32,32,32,32
26624,NOBLE - MUCHIN HS,400098.0,Charter,Race / Gender,White - Male,11th Grade,2016.0,,,,,,2,2,2,2,2,32
26729,NOBLE - NOBLE HS,400051.0,Charter,Race / Gender,White - Female,11th Grade,2016.0,,,,,,1,1,1,1,1,24
26730,NOBLE - NOBLE HS,400051.0,Charter,Race / Gender,Hispanic - Female,11th Grade,2016.0,19.7,22.4,20.5,22.2,21.2,63,63,63,63,63,24
26731,NOBLE - NOBLE HS,400051.0,Charter,Race / Gender,Black - Female,11th Grade,2016.0,,,,,,5,5,5,5,5,24
26732,NOBLE - NOBLE HS,400051.0,Charter,Race / Gender,White - Male,11th Grade,2016.0,,,,,,2,2,2,2,2,24
26733,NOBLE - NOBLE HS,400051.0,Charter,Race / Gender,Asian / Pacific - Female,11th Grade,2016.0,,,,,,1,1,1,1,1,24
26734,NOBLE - NOBLE HS,400051.0,Charter,Race / Gender,Black - Male,11th Grade,2016.0,,,,,,8,8,8,8,8,24
26735,NOBLE - NOBLE HS,400051.0,Charter,Race / Gender,Hispanic - Male,11th Grade,2016.0,20.3,22.6,20.8,21.4,21.3,69,69,69,69,69,24
26784,NOBLE - PRITZKER HS,400054.0,Charter,Race / Gender,Hispanic - Male,11th Grade,2016.0,21.3,23.7,22.2,21.7,22.2,100,100,100,100,100,20
26785,NOBLE - PRITZKER HS,400054.0,Charter,Race / Gender,Black - Male,11th Grade,2016.0,,,,,,3,3,3,3,3,20
26786,NOBLE - PRITZKER HS,400054.0,Charter,Race / Gender,White - Male,11th Grade,2016.0,,,,,,1,1,1,1,1,20
26787,NOBLE - PRITZKER HS,400054.0,Charter,Race / Gender,Hispanic - Female,11th Grade,2016.0,21.3,22.0,21.1,21.4,21.4,107,107,107,107,107,20
26788,NOBLE - PRITZKER HS,400054.0,Charter,Race / Gender,Black - Female,11th Grade,2016.0,,,,,,3,3,3,3,3,20
26845,NOBLE - RAUNER HS,400055.0,Charter,Race / Gender,Black - Male,11th Grade,2016.0,,,,,,8,8,8,8,8,24
26846,NOBLE - RAUNER HS,400055.0,Charter,Race / Gender,Other - Male,11th Grade,2016.0,,,,,,1,1,1,1,1,24
26847,NOBLE - RAUNER HS,400055.0,Charter,Race / Gender,Hispanic - Male,11th Grade,2016.0,19.6,22.3,20.3,20.1,20.6,59,59,59,59,59,24
26848,NOBLE - RAUNER HS,400055.0,Charter,Race / Gender,Native American - Male,11th Grade,2016.0,,,,,,3,3,3,3,3,24
26849,NOBLE - RAUNER HS,400055.0,Charter,Race / Gender,Hispanic - Female,11th Grade,2016.0,20.7,22.8,21.1,22.2,21.7,62,62,62,62,62,24
26850,NOBLE - RAUNER HS,400055.0,Charter,Race / Gender,Black - Female,11th Grade,2016.0,,,,,,3,3,3,3,3,24
26851,NOBLE - RAUNER HS,400055.0,Charter,Race / Gender,White - Female,11th Grade,2016.0,,,,,,2,2,2,2,2,24
26852,NOBLE - RAUNER HS,400055.0,Charter,Race / Gender,White - Male,11th Grade,2016.0,,,,,,1,1,1,1,1,24
26853,NOBLE - RAUNER HS,400055.0,Charter,Race / Gender,Native American - Female,11th Grade,2016.0,,,,,,2,2,2,2,2,24
26894,NOBLE - ROWE CLARK HS,400056.0,Charter,Race / Gender,Black - Female,11th Grade,2016.0,17.8,18.9,19.0,18.8,18.6,44,44,44,44,44,23
26895,NOBLE - ROWE CLARK HS,400056.0,Charter,Race / Gender,Asian / Pacific - Male,11th Grade,2016.0,,,,,,1,1,1,1,1,23
26896,NOBLE - ROWE CLARK HS,400056.0,Charter,Race / Gender,Hispanic - Male,11th Grade,2016.0,17.6,20.6,20.3,18.4,19.2,21,21,21,21,21,23
26897,NOBLE - ROWE CLARK HS,400056.0,Charter,Race / Gender,Hispanic - Female,11th Grade,2016.0,19.1,20.4,19.9,20.2,19.9,15,15,15,15,15,23
26898,NOBLE - ROWE CLARK HS,400056.0,Charter,Race / Gender,Other - Female,11th Grade,2016.0,,,,,,2,2,2,2,2,23
26899,NOBLE - ROWE CLARK HS,400056.0,Charter,Race / Gender,Black - Male,11th Grade,2016.0,16.4,18.6,17.9,16.5,17.3,44,44,44,44,44,23
26950,NOBLE - UIC HS,400057.0,Charter,Race / Gender,White - Female,11th Grade,2016.0,,,,,,5,5,5,5,5,28
26951,NOBLE - UIC HS,400057.0,Charter,Race / Gender,White - Male,11th Grade,2016.0,,,,,,2,2,2,2,2,28
26952,NOBLE - UIC HS,400057.0,Charter,Race / Gender,Asian / Pacific - Male,11th Grade,2016.0,,,,,,4,4,4,4,4,28
26953,NOBLE - UIC HS,400057.0,Charter,Race / Gender,Black - Male,11th Grade,2016.0,21.5,22.7,22.3,22.3,22.2,15,15,15,15,15,28
26954,NOBLE - UIC HS,400057.0,Charter,Race / Gender,Black - Female,11th Grade,2016.0,19.6,20.2,20.3,20.6,20.2,24,24,24,24,24,28
26955,NOBLE - UIC HS,400057.0,Charter,Race / Gender,Hispanic - Female,11th Grade,2016.0,20.8,23.3,21.8,22.6,22.1,76,76,76,76,76,28
26956,NOBLE - UIC HS,400057.0,Charter,Race / Gender,Hispanic - Male,11th Grade,2016.0,22.1,24.4,22.3,22.6,22.9,65,65,65,65,65,28
27022,NORTH LAWNDALE - CHRISTIANA HS,400058.0,Charter,Race / Gender,Black - Male,11th Grade,2016.0,13.2,15.9,14.6,12.5,14.1,37,37,36,37,36,29
27023,NORTH LAWNDALE - CHRISTIANA HS,400058.0,Charter,Race / Gender,Black - Female,11th Grade,2016.0,15.2,17.0,16.6,15.7,16.1,55,55,55,55,55,29
27040,NORTH LAWNDALE - COLLINS HS,400059.0,Charter,Race / Gender,Black - Female,11th Grade,2016.0,13.9,15.5,15.5,12.8,14.4,45,46,45,46,45,29
27041,NORTH LAWNDALE - COLLINS HS,400059.0,Charter,Race / Gender,Black - Male,11th Grade,2016.0,14.0,15.5,16.0,12.7,14.5,34,34,34,34,34,29
27098,NORTH-GRAND HS,609691.0,Network 5,Race / Gender,Black - Female,11th Grade,2016.0,,,,,,7,7,7,7,7,23
27099,NORTH-GRAND HS,609691.0,Network 5,Race / Gender,Native American - Male,11th Grade,2016.0,,,,,,1,1,1,1,1,23
27100,NORTH-GRAND HS,609691.0,Network 5,Race / Gender,Hispanic - Male,11th Grade,2016.0,15.5,16.5,17.7,14.8,16.1,91,91,91,91,91,23
27101,NORTH-GRAND HS,609691.0,Network 5,Race / Gender,Hispanic - Female,11th Grade,2016.0,14.7,16.2,16.8,14.9,15.7,94,94,94,94,94,23
27102,NORTH-GRAND HS,609691.0,Network 5,Race / Gender,Black - Male,11th Grade,2016.0,,,,,,3,3,3,3,3,23
27103,NORTH-GRAND HS,609691.0,Network 5,Race / Gender,Native American - Female,11th Grade,2016.0,,,,,,1,1,1,1,1,23
27104,NORTH-GRAND HS,609691.0,Network 5,Race / Gender,Asian / Pacific - Female,11th Grade,2016.0,,,,,,1,1,1,1,1,23
27266,NORTHSIDE PREP HS,609749.0,Network 1,Race / Gender,White - Male,11th Grade,2016.0,31.5,30.6,30.8,31.3,31.1,30,30,30,30,30,13
27267,NORTHSIDE PREP HS,609749.0,Network 1,Race / Gender,Unknown Race - Male,11th Grade,2016.0,28.8,29.6,29.5,30.8,29.7,10,10,10,10,10,13
27268,NORTHSIDE PREP HS,609749.0,Network 1,Race / Gender,Unknown Race - Female,11th Grade,2016.0,30.9,28.2,30.2,32.5,30.4,13,13,13,13,13,13
27269,NORTHSIDE PREP HS,609749.0,Network 1,Race / Gender,Other - Male,11th Grade,2016.0,,,,,,6,6,6,6,6,13
27270,NORTHSIDE PREP HS,609749.0,Network 1,Race / Gender,Hispanic - Male,11th Grade,2016.0,28.1,28.1,27.3,26.9,27.6,33,33,33,33,33,13
27271,NORTHSIDE PREP HS,609749.0,Network 1,Race / Gender,Hispanic - Female,11th Grade,2016.0,28.1,25.9,26.4,27.9,27.1,37,37,37,37,37,13
27272,NORTHSIDE PREP HS,609749.0,Network 1,Race / Gender,Black - Male,11th Grade,2016.0,,,,,,8,8,8,8,8,13
27273,NORTHSIDE PREP HS,609749.0,Network 1,Race / Gender,Asian / Pacific - Male,11th Grade,2016.0,32.0,32.1,31.6,30.9,31.7,14,14,14,14,14,13
27274,NORTHSIDE PREP HS,609749.0,Network 1,Race / Gender,Asian / Pacific - Female,11th Grade,2016.0,30.9,30.3,28.4,30.9,30.1,33,33,33,33,33,13
27275,NORTHSIDE PREP HS,609749.0,Network 1,Race / Gender,Other - Female,11th Grade,2016.0,,,,,,7,7,7,7,7,13
27276,NORTHSIDE PREP HS,609749.0,Network 1,Race / Gender,Black - Female,11th Grade,2016.0,27.6,24.3,25.5,26.5,26.0,13,13,13,13,13,13
27277,NORTHSIDE PREP HS,609749.0,Network 1,Race / Gender,White - Female,11th Grade,2016.0,32.2,29.9,29.8,32.3,31.0,49,49,49,49,49,13
27318,OGDEN HS,610529.0,Network 6,Race / Gender,White - Female,11th Grade,2016.0,,,,,,7,7,7,7,7,24
27319,OGDEN HS,610529.0,Network 6,Race / Gender,Other - Male,11th Grade,2016.0,,,,,,1,1,1,1,1,24
27320,OGDEN HS,610529.0,Network 6,Race / Gender,Other - Female,11th Grade,2016.0,,,,,,1,1,1,1,1,24
27321,OGDEN HS,610529.0,Network 6,Race / Gender,Hispanic - Female,11th Grade,2016.0,21.8,18.9,20.7,21.2,20.7,22,22,22,22,22,24
27322,OGDEN HS,610529.0,Network 6,Race / Gender,Black - Male,11th Grade,2016.0,20.1,18.3,20.3,19.2,19.5,15,15,15,15,15,24
27323,OGDEN HS,610529.0,Network 6,Race / Gender,Black - Female,11th Grade,2016.0,20.2,17.6,20.5,19.6,19.5,17,17,17,17,17,24
27324,OGDEN HS,610529.0,Network 6,Race / Gender,Hispanic - Male,11th Grade,2016.0,19.0,18.9,18.9,19.1,19.0,19,19,19,19,19,24
27325,OGDEN HS,610529.0,Network 6,Race / Gender,White - Male,11th Grade,2016.0,,,,,,2,2,2,2,2,24
27336,OMBUDSMAN - NORTHWEST HS,610569.0,Options,Race / Gender,White - Male,11th Grade,2016.0,,,,,,5,5,5,5,5,66
27337,OMBUDSMAN - NORTHWEST HS,610569.0,Options,Race / Gender,White - Female,11th Grade,2016.0,,,,,,2,2,2,2,2,66
27338,OMBUDSMAN - NORTHWEST HS,610569.0,Options,Race / Gender,Hispanic - Female,11th Grade,2016.0,,,,,,3,3,3,3,3,66
27339,OMBUDSMAN - NORTHWEST HS,610569.0,Options,Race / Gender,Black - Male,11th Grade,2016.0,,,,,,1,1,1,1,1,66
27340,OMBUDSMAN - NORTHWEST HS,610569.0,Options,Race / Gender,Black - Female,11th Grade,2016.0,,,,,,1,1,1,1,1,66
27341,OMBUDSMAN - NORTHWEST HS,610569.0,Options,Race / Gender,Hispanic - Male,11th Grade,2016.0,,,,,,9,9,9,9,9,66
27346,OMBUDSMAN - SOUTH HS,610570.0,Options,Race / Gender,Hispanic - Male,11th Grade,2016.0,15.5,15.5,15.5,14.4,15.2,11,12,11,12,11,9
27347,OMBUDSMAN - SOUTH HS,610570.0,Options,Race / Gender,White - Male,11th Grade,2016.0,,,,,,1,1,1,1,1,9
27348,OMBUDSMAN - SOUTH HS,610570.0,Options,Race / Gender,Hispanic - Female,11th Grade,2016.0,15.1,14.5,13.3,13.6,14.1,12,12,12,12,12,9
27349,OMBUDSMAN - SOUTH HS,610570.0,Options,Race / Gender,Black - Male,11th Grade,2016.0,,,,,,8,8,8,8,8,9
27350,OMBUDSMAN - SOUTH HS,610570.0,Options,Race / Gender,Black - Female,11th Grade,2016.0,13.8,14.5,15.5,11.9,13.9,13,13,13,13,13,9
27361,OMBUDSMAN - WEST HS,610571.0,Options,Race / Gender,White - Female,11th Grade,2016.0,,,,,,2,2,2,2,2,3
27362,OMBUDSMAN - WEST HS,610571.0,Options,Race / Gender,Hispanic - Female,11th Grade,2016.0,,,,,,6,6,6,6,6,3
27363,OMBUDSMAN - WEST HS,610571.0,Options,Race / Gender,Black - Male,11th Grade,2016.0,14.2,15.1,15.5,11.5,14.1,12,12,12,12,12,3
27364,OMBUDSMAN - WEST HS,610571.0,Options,Race / Gender,Black - Female,11th Grade,2016.0,,,,,,9,9,9,9,9,3
27365,OMBUDSMAN - WEST HS,610571.0,Options,Race / Gender,Hispanic - Male,11th Grade,2016.0,,,,,,3,3,3,3,3,3
27428,ORR HS,610389.0,AUSL,Race / Gender,Hispanic - Male,11th Grade,2016.0,,,,,,4,4,4,4,4,23
27429,ORR HS,610389.0,AUSL,Race / Gender,Hispanic - Female,11th Grade,2016.0,,,,,,8,8,8,8,8,23
27430,ORR HS,610389.0,AUSL,Race / Gender,Black - Male,11th Grade,2016.0,13.3,15.2,15.4,12.9,14.2,56,56,56,56,56,23
27431,ORR HS,610389.0,AUSL,Race / Gender,Black - Female,11th Grade,2016.0,14.3,14.9,14.9,12.8,14.3,35,36,35,36,35,23
27458,PATHWAYS - ASHBURN HS,610557.0,Options,Race / Gender,Black - Male,11th Grade,2016.0,,,,,,4,4,4,4,4,70
27459,PATHWAYS - ASHBURN HS,610557.0,Options,Race / Gender,White - Female,11th Grade,2016.0,,,,,,2,2,2,2,2,70
27460,PATHWAYS - ASHBURN HS,610557.0,Options,Race / Gender,White - Male,11th Grade,2016.0,,,,,,2,2,2,2,2,70
27461,PATHWAYS - ASHBURN HS,610557.0,Options,Race / Gender,Other - Female,11th Grade,2016.0,,,,,,1,1,1,1,1,70
27462,PATHWAYS - ASHBURN HS,610557.0,Options,Race / Gender,Hispanic - Male,11th Grade,2016.0,14.7,15.0,13.9,13.3,14.2,10,10,10,10,10,70
27463,PATHWAYS - ASHBURN HS,610557.0,Options,Race / Gender,Hispanic - Female,11th Grade,2016.0,14.9,14.6,14.0,12.1,13.9,10,10,10,10,10,70
27464,PATHWAYS - ASHBURN HS,610557.0,Options,Race / Gender,Black - Female,11th Grade,2016.0,,,,,,2,2,2,2,2,70
27481,PATHWAYS - AVONDALE HS,610568.0,Options,Race / Gender,Black - Female,11th Grade,2016.0,,,,,,3,3,3,3,3,21
27482,PATHWAYS - AVONDALE HS,610568.0,Options,Race / Gender,White - Male,11th Grade,2016.0,,,,,,2,2,2,2,2,21
27483,PATHWAYS - AVONDALE HS,610568.0,Options,Race / Gender,White - Female,11th Grade,2016.0,,,,,,2,2,2,2,2,21
27484,PATHWAYS - AVONDALE HS,610568.0,Options,Race / Gender,Hispanic - Male,11th Grade,2016.0,13.6,15.4,14.3,12.1,13.9,17,17,17,17,17,21
27485,PATHWAYS - AVONDALE HS,610568.0,Options,Race / Gender,Hispanic - Female,11th Grade,2016.0,14.5,14.8,14.1,12.7,14.0,14,14,14,14,14,21
27486,PATHWAYS - AVONDALE HS,610568.0,Options,Race / Gender,Asian / Pacific - Female,11th Grade,2016.0,,,,,,1,1,1,1,1,21
27493,PATHWAYS - BRIGHTON PARK HS,400173.0,Options,Race / Gender,Hispanic - Female,11th Grade,2016.0,14.8,15.3,14.0,13.4,14.4,29,29,29,29,29,0
27494,PATHWAYS - BRIGHTON PARK HS,400173.0,Options,Race / Gender,Black - Female,11th Grade,2016.0,,,,,,1,1,1,1,1,0
27495,PATHWAYS - BRIGHTON PARK HS,400173.0,Options,Race / Gender,Hispanic - Male,11th Grade,2016.0,14.9,15.8,14.4,13.9,14.8,27,27,27,27,27,0
27496,PATHWAYS - BRIGHTON PARK HS,400173.0,Options,Race / Gender,White - Male,11th Grade,2016.0,,,,,,1,1,1,1,1,0
27627,PAYTON HS,609680.0,ISP,Race / Gender,Other - Male,11th Grade,2016.0,,,,,,3,3,3,3,3,8
27628,PAYTON HS,609680.0,ISP,Race / Gender,Native American - Female,11th Grade,2016.0,,,,,,1,1,1,1,1,8
27629,PAYTON HS,609680.0,ISP,Race / Gender,Hispanic - Male,11th Grade,2016.0,27.9,27.9,27.2,26.3,27.3,22,22,22,22,22,8
27630,PAYTON HS,609680.0,ISP,Race / Gender,Asian / Pacific - Male,11th Grade,2016.0,,,,,,8,8,8,8,8,8
27631,PAYTON HS,609680.0,ISP,Race / Gender,Black - Male,11th Grade,2016.0,,,,,,9,9,9,9,9,8
27632,PAYTON HS,609680.0,ISP,Race / Gender,Black - Female,11th Grade,2016.0,26.7,25.1,24.8,27.3,26.0,27,27,27,27,27,8
27633,PAYTON HS,609680.0,ISP,Race / Gender,Asian / Pacific - Female,11th Grade,2016.0,30.9,30.9,28.6,30.9,30.3,16,16,16,16,16,8
27634,PAYTON HS,609680.0,ISP,Race / Gender,White - Female,11th Grade,2016.0,31.8,30.8,30.6,33.3,31.6,52,52,52,52,52,8
27635,PAYTON HS,609680.0,ISP,Race / Gender,Hispanic - Female,11th Grade,2016.0,27.9,26.2,26.9,28.0,27.3,34,34,34,34,34,8
27636,PAYTON HS,609680.0,ISP,Race / Gender,Other - Female,11th Grade,2016.0,,,,,,5,5,5,5,5,8
