,School Name,School ID,Network,Category,Category Breakdown,Grade,Year,Read,Math,Science,English,Composite,Read.1,Math.1,Science.1,English.1,Composite.1,Community
23333,FOREMAN HS,609708.0,Network 3,Race / Gender,Other - Male,11th Grade,2015.0,,,,,,2,2,2,2,2,15.0
23334,FOREMAN HS,609708.0,Network 3,Race / Gender,White - Female,11th Grade,2015.0,,,,,,3,3,3,3,3,15.0
23335,FOREMAN HS,609708.0,Network 3,Race / Gender,White - Male,11th Grade,2015.0,,,,,,6,6,6,6,6,15.0
23336,FOREMAN HS,609708.0,Network 3,Race / Gender,Hispanic - Male,11th Grade,2015.0,15.6,17.6,17.1,15.3,16.4,121,121,121,121,121,15.0
23337,FOREMAN HS,609708.0,Network 3,Race / Gender,Black - Male,11th Grade,2015.0,14.4,15.3,14.5,13.0,14.3,26,26,26,26,26,15.0
23442,GAGE PARK HS,609709.0,Network 8,Race / Gender,Asian / Pacific - Female,11th Grade,2015.0,,,,,,1,1,1,1,1,63.0
23443,GAGE PARK HS,609709.0,Network 8,Race / Gender,Black - Female,11th Grade,2015.0,16.2,15.3,15.2,14.6,15.4,25,25,24,25,24,63.0
23444,GAGE PARK HS,609709.0,Network 8,Race / Gender,Black - Male,11th Grade,2015.0,14.5,15.3,15.5,14.0,14.8,24,24,24,24,24,63.0
23445,GAGE PARK HS,609709.0,Network 8,Race / Gender,Hispanic - Female,11th Grade,2015.0,15.8,15.7,16.0,14.6,15.5,30,30,30,30,30,63.0
23446,GAGE PARK HS,609709.0,Network 8,Race / Gender,Other - Female,11th Grade,2015.0,,,,,,1,1,1,1,1,63.0
23447,GAGE PARK HS,609709.0,Network 8,Race / Gender,White - Male,11th Grade,2015.0,,,,,,1,1,1,1,1,63.0
23448,GAGE PARK HS,609709.0,Network 8,Race / Gender,Hispanic - Male,11th Grade,2015.0,15.2,15.8,16.0,13.8,15.2,24,24,24,24,24,63.0
23456,GOODE HS,610558.0,Network 10,Race / Gender,Black - Female,11th Grade,2015.0,18.1,17.1,18.3,18.1,17.9,54,54,54,54,54,70.0
23457,GOODE HS,610558.0,Network 10,Race / Gender,Black - Male,11th Grade,2015.0,16.1,17.5,17.5,16.1,16.8,60,60,60,60,60,70.0
23458,GOODE HS,610558.0,Network 10,Race / Gender,Hispanic - Female,11th Grade,2015.0,19.3,19.2,19.3,20.9,19.7,34,34,34,34,34,70.0
23459,GOODE HS,610558.0,Network 10,Race / Gender,Hispanic - Male,11th Grade,2015.0,18.9,20.6,20.4,19.5,19.8,40,40,40,40,40,70.0
23460,GOODE HS,610558.0,Network 10,Race / Gender,Other - Female,11th Grade,2015.0,,,,,,2,2,2,2,2,70.0
23461,GOODE HS,610558.0,Network 10,Race / Gender,Other - Male,11th Grade,2015.0,,,,,,2,2,2,2,2,70.0
23462,GOODE HS,610558.0,Network 10,Race / Gender,White - Male,11th Grade,2015.0,,,,,,2,2,2,2,2,70.0
23583,HANCOCK HS,609694.0,Network 8,Race / Gender,Native American - Female,11th Grade,2015.0,,,,,,1,1,1,1,1,62.0
23584,HANCOCK HS,609694.0,Network 8,Race / Gender,Native American - Male,11th Grade,2015.0,,,,,,1,1,1,1,1,62.0
23585,HANCOCK HS,609694.0,Network 8,Race / Gender,Black - Male,11th Grade,2015.0,,,,,,3,3,3,3,3,62.0
23586,HANCOCK HS,609694.0,Network 8,Race / Gender,Hispanic - Female,11th Grade,2015.0,17.3,16.0,17.1,16.4,16.7,130,130,130,130,130,62.0
23587,HANCOCK HS,609694.0,Network 8,Race / Gender,Unknown Race - Female,11th Grade,2015.0,,,,,,1,1,1,1,1,62.0
23588,HANCOCK HS,609694.0,Network 8,Race / Gender,White - Female,11th Grade,2015.0,,,,,,2,2,2,2,2,62.0
23589,HANCOCK HS,609694.0,Network 8,Race / Gender,White - Male,11th Grade,2015.0,,,,,,2,2,2,2,2,62.0
23590,HANCOCK HS,609694.0,Network 8,Race / Gender,Hispanic - Male,11th Grade,2015.0,16.9,16.6,17.8,16.3,16.9,88,88,88,88,88,62.0
23648,HARLAN HS,609710.0,Network 12,Race / Gender,Black - Male,11th Grade,2015.0,14.6,15.4,15.6,13.6,14.8,73,73,73,73,73,49.0
23649,HARLAN HS,609710.0,Network 12,Race / Gender,Black - Female,11th Grade,2015.0,15.6,14.9,15.4,14.7,15.2,70,70,70,70,70,49.0
23650,HARLAN HS,609710.0,Network 12,Race / Gender,Other - Female,11th Grade,2015.0,,,,,,1,1,1,1,1,49.0
23708,HARPER HS,609711.0,Network 11,Race / Gender,Hispanic - Male,11th Grade,2015.0,,,,,,1,1,1,1,1,67.0
23709,HARPER HS,609711.0,Network 11,Race / Gender,Hispanic - Female,11th Grade,2015.0,,,,,,2,2,2,2,2,67.0
23710,HARPER HS,609711.0,Network 11,Race / Gender,Black - Female,11th Grade,2015.0,14.2,15.0,14.6,13.9,14.4,42,42,42,42,42,67.0
23711,HARPER HS,609711.0,Network 11,Race / Gender,Black - Male,11th Grade,2015.0,13.6,15.4,13.6,12.1,13.7,48,48,48,48,48,67.0
23759,HIRSCH HS,609712.0,Network 12,Race / Gender,Black - Female,11th Grade,2015.0,13.9,14.3,14.0,12.5,13.7,22,22,22,22,22,69.0
23760,HIRSCH HS,609712.0,Network 12,Race / Gender,Black - Male,11th Grade,2015.0,13.0,14.4,13.3,11.5,13.0,21,21,21,21,21,69.0
23761,HIRSCH HS,609712.0,Network 12,Race / Gender,Unknown Race - Female,11th Grade,2015.0,,,,,,1,1,1,1,1,69.0
23823,HOPE HS,609768.0,Network 11,Race / Gender,Black - Female,11th Grade,2015.0,14.8,15.4,15.3,15.4,15.2,33,33,33,33,33,68.0
23824,HOPE HS,609768.0,Network 11,Race / Gender,Black - Male,11th Grade,2015.0,14.8,15.0,15.8,12.8,14.6,25,25,25,25,25,68.0
23964,HUBBARD HS,609741.0,Network 10,Race / Gender,Hispanic - Female,11th Grade,2015.0,17.7,17.1,17.5,17.5,17.5,175,175,175,175,175,65.0
23965,HUBBARD HS,609741.0,Network 10,Race / Gender,White - Male,11th Grade,2015.0,,,,,,8,8,8,8,8,65.0
23966,HUBBARD HS,609741.0,Network 10,Race / Gender,Asian / Pacific - Female,11th Grade,2015.0,,,,,,1,1,1,1,1,65.0
23967,HUBBARD HS,609741.0,Network 10,Race / Gender,Asian / Pacific - Male,11th Grade,2015.0,,,,,,1,1,1,1,1,65.0
23968,HUBBARD HS,609741.0,Network 10,Race / Gender,Black - Female,11th Grade,2015.0,,,,,,6,6,6,6,6,65.0
23969,HUBBARD HS,609741.0,Network 10,Race / Gender,Black - Male,11th Grade,2015.0,14.1,16.8,16.5,14.2,15.4,10,10,10,10,10,65.0
23970,HUBBARD HS,609741.0,Network 10,Race / Gender,Hispanic - Male,11th Grade,2015.0,16.5,17.1,17.1,16.3,16.8,158,158,158,158,158,65.0
23971,HUBBARD HS,609741.0,Network 10,Race / Gender,Other - Female,11th Grade,2015.0,,,,,,1,1,1,1,1,65.0
23972,HUBBARD HS,609741.0,Network 10,Race / Gender,White - Female,11th Grade,2015.0,,,,,,3,3,3,3,3,65.0
24041,HYDE PARK HS,609713.0,Network 9,Race / Gender,Hispanic - Male,11th Grade,2015.0,,,,,,2,2,2,2,2,42.0
24042,HYDE PARK HS,609713.0,Network 9,Race / Gender,Hispanic - Female,11th Grade,2015.0,,,,,,1,1,1,1,1,42.0
24043,HYDE PARK HS,609713.0,Network 9,Race / Gender,Black - Male,11th Grade,2015.0,14.9,15.6,15.5,14.2,15.0,89,89,89,89,89,42.0
24044,HYDE PARK HS,609713.0,Network 9,Race / Gender,Black - Female,11th Grade,2015.0,16.3,15.4,15.7,15.4,15.7,113,113,113,113,113,42.0
24078,INFINITY HS,610384.0,Network 7,Race / Gender,Native American - Female,11th Grade,2015.0,,,,,,1,1,1,1,1,30.0
24079,INFINITY HS,610384.0,Network 7,Race / Gender,Black - Male,11th Grade,2015.0,,,,,,5,5,5,5,5,30.0
24080,INFINITY HS,610384.0,Network 7,Race / Gender,Hispanic - Female,11th Grade,2015.0,16.7,18.5,18.9,17.0,17.8,44,44,44,44,44,30.0
24081,INFINITY HS,610384.0,Network 7,Race / Gender,Hispanic - Male,11th Grade,2015.0,18.4,21.6,20.8,19.5,20.1,56,56,56,56,56,30.0
24082,INFINITY HS,610384.0,Network 7,Race / Gender,Black - Female,11th Grade,2015.0,,,,,,2,2,2,2,2,30.0
24101,INSTITUTO - HEALTH,400104.0,Charter,Race / Gender,Hispanic - Male,11th Grade,2015.0,17.2,17.3,18.2,15.8,17.1,61,61,61,61,61,31.0
24102,INSTITUTO - HEALTH,400104.0,Charter,Race / Gender,Black - Female,11th Grade,2015.0,,,,,,6,6,6,6,6,31.0
24103,INSTITUTO - HEALTH,400104.0,Charter,Race / Gender,Black - Male,11th Grade,2015.0,,,,,,2,2,2,2,2,31.0
24104,INSTITUTO - HEALTH,400104.0,Charter,Race / Gender,White - Female,11th Grade,2015.0,,,,,,2,2,2,2,2,31.0
24105,INSTITUTO - HEALTH,400104.0,Charter,Race / Gender,Hispanic - Female,11th Grade,2015.0,18.2,17.7,17.8,17.3,17.7,111,111,111,111,111,31.0
24119,INSTITUTO - LOZANO HS,400148.0,Options,Race / Gender,Hispanic - Male,11th Grade,2015.0,14.0,15.3,14.5,12.7,14.1,15,15,15,15,15,31.0
24120,INSTITUTO - LOZANO HS,400148.0,Options,Race / Gender,White - Female,11th Grade,2015.0,,,,,,1,1,1,1,1,31.0
24121,INSTITUTO - LOZANO HS,400148.0,Options,Race / Gender,Unknown Race - Female,11th Grade,2015.0,,,,,,1,1,1,1,1,31.0
24122,INSTITUTO - LOZANO HS,400148.0,Options,Race / Gender,Hispanic - Female,11th Grade,2015.0,15.0,14.9,14.7,11.5,14.0,27,27,27,27,27,31.0
24123,INSTITUTO - LOZANO HS,400148.0,Options,Race / Gender,Black - Male,11th Grade,2015.0,,,,,,1,1,1,1,1,31.0
24156,JEFFERSON HS,609783.0,Network 11,Race / Gender,Black - Male,11th Grade,2015.0,,,,,,1,1,1,1,1,28.0
24157,JEWISH CHILD FAMILY THERAPEUTIC HS,800011.0,,Race / Gender,Black - Female,11th Grade,2015.0,,,,,,2,2,2,2,2,1.1
24158,JEWISH CHILD FAMILY THERAPEUTIC HS,800011.0,,Race / Gender,Black - Male,11th Grade,2015.0,,,,,,2,2,2,2,2,1.1
24159,JEWISH CHILD FAMILY THERAPEUTIC HS,800011.0,,Race / Gender,Hispanic - Female,11th Grade,2015.0,,,,,,1,1,1,1,1,1.1
24160,JEWISH CHILD FAMILY THERAPEUTIC HS,800011.0,,Race / Gender,Hispanic - Male,11th Grade,2015.0,,,,,,1,1,1,1,1,1.1
24161,JEWISH CHILD FAMILY THERAPEUTIC HS,800011.0,,Race / Gender,Other - Male,11th Grade,2015.0,,,,,,0,0,0,1,0,1.1
24162,JEWISH CHILD FAMILY THERAPEUTIC HS,800011.0,,Race / Gender,White - Male,11th Grade,2015.0,,,,,,6,6,6,6,6,1.1
24314,JONES HS,609678.0,ISP,Race / Gender,White - Female,11th Grade,2015.0,28.9,26.8,26.2,30.3,28.1,61,61,61,61,61,32.0
24315,JONES HS,609678.0,ISP,Race / Gender,Hispanic - Male,11th Grade,2015.0,25.0,25.0,24.5,25.8,25.1,38,38,38,38,38,32.0
24316,JONES HS,609678.0,ISP,Race / Gender,Hispanic - Female,11th Grade,2015.0,26.1,24.9,24.0,26.4,25.3,56,56,56,56,56,32.0
24317,JONES HS,609678.0,ISP,Race / Gender,Other - Male,11th Grade,2015.0,,,,,,1,1,1,1,1,32.0
24318,JONES HS,609678.0,ISP,Race / Gender,White - Male,11th Grade,2015.0,29.1,27.7,27.6,29.2,28.4,30,30,30,30,30,32.0
24319,JONES HS,609678.0,ISP,Race / Gender,Other - Female,11th Grade,2015.0,,,,,,4,4,4,4,4,32.0
24320,JONES HS,609678.0,ISP,Race / Gender,Black - Male,11th Grade,2015.0,24.1,22.6,21.9,25.9,23.5,11,12,11,12,11,32.0
24321,JONES HS,609678.0,ISP,Race / Gender,Black - Female,11th Grade,2015.0,24.8,23.1,23.3,24.4,23.9,36,36,36,36,36,32.0
24322,JONES HS,609678.0,ISP,Race / Gender,Asian / Pacific - Male,11th Grade,2015.0,26.8,28.1,25.8,28.0,27.2,13,13,13,13,13,32.0
24323,JONES HS,609678.0,ISP,Race / Gender,Asian / Pacific - Female,11th Grade,2015.0,25.1,29.1,26.1,27.3,26.9,15,15,15,15,15,32.0
24449,JUAREZ HS,609764.0,ISP,Race / Gender,White - Male,11th Grade,2015.0,,,,,,1,1,1,1,1,31.0
24450,JUAREZ HS,609764.0,ISP,Race / Gender,Native American - Female,11th Grade,2015.0,,,,,,3,3,3,3,3,31.0
24451,JUAREZ HS,609764.0,ISP,Race / Gender,Asian / Pacific - Male,11th Grade,2015.0,,,,,,4,4,4,4,4,31.0
24452,JUAREZ HS,609764.0,ISP,Race / Gender,Black - Female,11th Grade,2015.0,,,,,,5,5,5,5,5,31.0
24453,JUAREZ HS,609764.0,ISP,Race / Gender,Black - Male,11th Grade,2015.0,,,,,,6,6,6,6,6,31.0
24454,JUAREZ HS,609764.0,ISP,Race / Gender,Hispanic - Male,11th Grade,2015.0,16.2,16.9,16.6,15.7,16.4,210,211,210,211,210,31.0
24455,JUAREZ HS,609764.0,ISP,Race / Gender,Other - Female,11th Grade,2015.0,,,,,,2,2,2,2,2,31.0
24456,JUAREZ HS,609764.0,ISP,Race / Gender,White - Female,11th Grade,2015.0,,,,,,3,3,3,3,3,31.0
24457,JUAREZ HS,609764.0,ISP,Race / Gender,Asian / Pacific - Female,11th Grade,2015.0,,,,,,5,5,5,5,5,31.0
24458,JUAREZ HS,609764.0,ISP,Race / Gender,Hispanic - Female,11th Grade,2015.0,16.8,16.3,16.1,15.9,16.3,182,183,182,183,182,31.0
24524,JULIAN HS,609762.0,Network 13,Race / Gender,Black - Female,11th Grade,2015.0,15.4,15.0,15.3,14.0,14.9,87,87,87,87,87,73.0
24525,JULIAN HS,609762.0,Network 13,Race / Gender,Black - Male,11th Grade,2015.0,15.1,15.9,15.7,13.8,15.1,87,87,87,87,87,73.0
24670,KELLY HS,609715.0,Network 8,Race / Gender,Asian / Pacific - Female,11th Grade,2015.0,15.2,21.0,17.9,17.1,17.8,38,38,38,38,38,58.0
24671,KELLY HS,609715.0,Network 8,Race / Gender,Asian / Pacific - Male,11th Grade,2015.0,16.4,21.9,19.0,17.2,18.6,61,61,61,61,61,58.0
24672,KELLY HS,609715.0,Network 8,Race / Gender,Black - Female,11th Grade,2015.0,15.6,16.5,15.4,16.7,16.0,11,11,11,11,11,58.0
24673,KELLY HS,609715.0,Network 8,Race / Gender,Black - Male,11th Grade,2015.0,,,,,,3,3,3,3,3,58.0
24674,KELLY HS,609715.0,Network 8,Race / Gender,Hispanic - Female,11th Grade,2015.0,16.8,17.1,16.8,17.3,17.0,207,207,207,207,207,58.0
24675,KELLY HS,609715.0,Network 8,Race / Gender,Hispanic - Male,11th Grade,2015.0,15.8,17.2,16.7,16.4,16.5,210,210,210,210,210,58.0
24676,KELLY HS,609715.0,Network 8,Race / Gender,Other - Male,11th Grade,2015.0,,,,,,1,1,1,1,1,58.0
24677,KELLY HS,609715.0,Network 8,Race / Gender,White - Male,11th Grade,2015.0,,,,,,4,4,4,4,4,58.0
24678,KELLY HS,609715.0,Network 8,Race / Gender,White - Female,11th Grade,2015.0,,,,,,9,9,9,9,9,58.0
24679,KELLY HS,609715.0,Network 8,Race / Gender,Native American - Female,11th Grade,2015.0,,,,,,1,1,1,1,1,58.0
24803,KELVYN PARK HS,609716.0,Network 4,Race / Gender,Black - Female,11th Grade,2015.0,,,,,,9,9,9,9,9,20.0
24804,KELVYN PARK HS,609716.0,Network 4,Race / Gender,Native American - Female,11th Grade,2015.0,,,,,,1,1,1,1,1,20.0
24805,KELVYN PARK HS,609716.0,Network 4,Race / Gender,Hispanic - Male,11th Grade,2015.0,16.0,16.4,15.9,15.0,15.8,80,80,80,80,80,20.0
24806,KELVYN PARK HS,609716.0,Network 4,Race / Gender,Black - Male,11th Grade,2015.0,,,,,,3,3,3,3,3,20.0
24807,KELVYN PARK HS,609716.0,Network 4,Race / Gender,Hispanic - Female,11th Grade,2015.0,15.7,15.4,15.6,14.3,15.2,46,46,46,46,46,20.0
24808,KELVYN PARK HS,609716.0,Network 4,Race / Gender,Other - Male,11th Grade,2015.0,,,,,,1,1,1,1,1,20.0
24809,KELVYN PARK HS,609716.0,Network 4,Race / Gender,White - Female,11th Grade,2015.0,,,,,,2,2,2,2,2,20.0
24952,KENNEDY HS,609718.0,Network 10,Race / Gender,Asian / Pacific - Male,11th Grade,2015.0,,,,,,3,3,3,3,3,56.0
24953,KENNEDY HS,609718.0,Network 10,Race / Gender,Native American - Male,11th Grade,2015.0,,,,,,1,1,1,1,1,56.0
24954,KENNEDY HS,609718.0,Network 10,Race / Gender,Asian / Pacific - Female,11th Grade,2015.0,,,,,,1,1,1,1,1,56.0
24955,KENNEDY HS,609718.0,Network 10,Race / Gender,Hispanic - Female,11th Grade,2015.0,18.5,17.8,17.4,19.1,18.2,109,109,109,109,109,56.0
24956,KENNEDY HS,609718.0,Network 10,Race / Gender,Hispanic - Male,11th Grade,2015.0,18.2,18.4,18.4,18.6,18.4,108,108,108,108,108,56.0
24957,KENNEDY HS,609718.0,Network 10,Race / Gender,Black - Female,11th Grade,2015.0,,,,,,8,8,8,8,8,56.0
24958,KENNEDY HS,609718.0,Network 10,Race / Gender,White - Female,11th Grade,2015.0,19.6,19.6,19.2,20.9,19.8,49,49,49,49,49,56.0
24959,KENNEDY HS,609718.0,Network 10,Race / Gender,White - Male,11th Grade,2015.0,19.2,20.0,19.6,19.6,19.6,38,38,38,38,38,56.0
24960,KENNEDY HS,609718.0,Network 10,Race / Gender,Black - Male,11th Grade,2015.0,,,,,,9,9,9,9,9,56.0
25108,KENWOOD HS,609746.0,Network 9,Race / Gender,Asian / Pacific - Female,11th Grade,2015.0,,,,,,2,2,2,2,2,39.0
25109,KENWOOD HS,609746.0,Network 9,Race / Gender,Black - Female,11th Grade,2015.0,19.4,18.4,19.3,20.1,19.3,180,180,180,180,180,39.0
25110,KENWOOD HS,609746.0,Network 9,Race / Gender,Black - Male,11th Grade,2015.0,19.1,18.7,20.2,19.5,19.4,136,137,137,137,136,39.0
25111,KENWOOD HS,609746.0,Network 9,Race / Gender,Hispanic - Female,11th Grade,2015.0,,,,,,8,8,8,8,8,39.0
25112,KENWOOD HS,609746.0,Network 9,Race / Gender,Other - Female,11th Grade,2015.0,,,,,,3,3,3,3,3,39.0
25113,KENWOOD HS,609746.0,Network 9,Race / Gender,Other - Male,11th Grade,2015.0,,,,,,1,1,1,1,1,39.0
25114,KENWOOD HS,609746.0,Network 9,Race / Gender,White - Female,11th Grade,2015.0,,,,,,2,2,2,2,2,39.0
25115,KENWOOD HS,609746.0,Network 9,Race / Gender,Asian / Pacific - Male,11th Grade,2015.0,,,,,,2,2,2,2,2,39.0
25116,KENWOOD HS,609746.0,Network 9,Race / Gender,White - Male,11th Grade,2015.0,,,,,,1,1,1,1,1,39.0
25117,KENWOOD HS,609746.0,Network 9,Race / Gender,Hispanic - Male,11th Grade,2015.0,23.7,21.5,20.7,23.4,22.3,10,10,10,10,10,39.0
25215,KING HS,609751.0,Network 9,Race / Gender,Hispanic - Female,11th Grade,2015.0,,,,,,5,5,5,5,5,39.0
25216,KING HS,609751.0,Network 9,Race / Gender,White - Male,11th Grade,2015.0,,,,,,1,1,1,1,1,39.0
25217,KING HS,609751.0,Network 9,Race / Gender,Asian / Pacific - Female,11th Grade,2015.0,,,,,,3,3,3,3,3,39.0
25218,KING HS,609751.0,Network 9,Race / Gender,Asian / Pacific - Male,11th Grade,2015.0,,,,,,4,4,4,4,4,39.0
25219,KING HS,609751.0,Network 9,Race / Gender,Black - Female,11th Grade,2015.0,21.3,19.1,20.4,22.0,20.7,100,100,100,100,100,39.0
25220,KING HS,609751.0,Network 9,Race / Gender,Black - Male,11th Grade,2015.0,20.5,19.4,20.7,21.4,20.5,71,71,71,71,71,39.0
25221,KING HS,609751.0,Network 9,Race / Gender,Hispanic - Male,11th Grade,2015.0,,,,,,3,3,3,3,3,39.0
25222,KING HS,609751.0,Network 9,Race / Gender,Other - Female,11th Grade,2015.0,,,,,,1,1,1,1,1,39.0
25223,KING HS,609751.0,Network 9,Race / Gender,Other - Male,11th Grade,2015.0,,,,,,1,1,1,1,1,39.0
25382,LAKE VIEW HS,609719.0,Network 2,Race / Gender,Hispanic - Male,11th Grade,2015.0,17.9,17.8,17.9,16.5,17.5,90,90,89,90,89,6.0
25383,LAKE VIEW HS,609719.0,Network 2,Race / Gender,White - Male,11th Grade,2015.0,20.8,19.6,21.3,20.4,20.6,27,27,27,27,27,6.0
25384,LAKE VIEW HS,609719.0,Network 2,Race / Gender,Asian / Pacific - Male,11th Grade,2015.0,,,,,,9,9,9,9,9,6.0
25385,LAKE VIEW HS,609719.0,Network 2,Race / Gender,Native American - Female,11th Grade,2015.0,,,,,,1,1,1,1,1,6.0
25386,LAKE VIEW HS,609719.0,Network 2,Race / Gender,Native American - Male,11th Grade,2015.0,,,,,,1,1,1,1,1,6.0
25387,LAKE VIEW HS,609719.0,Network 2,Race / Gender,Asian / Pacific - Female,11th Grade,2015.0,,,,,,9,9,9,9,9,6.0
25388,LAKE VIEW HS,609719.0,Network 2,Race / Gender,Black - Female,11th Grade,2015.0,17.8,16.1,17.4,15.4,16.7,14,14,14,14,14,6.0
25389,LAKE VIEW HS,609719.0,Network 2,Race / Gender,Black - Male,11th Grade,2015.0,14.8,15.5,15.7,14.1,15.1,21,21,20,21,20,6.0
25390,LAKE VIEW HS,609719.0,Network 2,Race / Gender,Hispanic - Female,11th Grade,2015.0,17.7,17.5,17.7,16.8,17.4,94,94,93,94,93,6.0
25391,LAKE VIEW HS,609719.0,Network 2,Race / Gender,Other - Female,11th Grade,2015.0,,,,,,4,4,4,4,4,6.0
25392,LAKE VIEW HS,609719.0,Network 2,Race / Gender,Other - Male,11th Grade,2015.0,,,,,,3,3,3,3,3,6.0
25393,LAKE VIEW HS,609719.0,Network 2,Race / Gender,White - Female,11th Grade,2015.0,19.8,17.5,19.8,19.8,19.2,12,12,12,12,12,6.0
25564,LANE TECH HS,609720.0,Network 4,Race / Gender,Black - Male,11th Grade,2015.0,23.7,23.1,21.8,24.4,23.3,19,19,19,19,19,5.0
25565,LANE TECH HS,609720.0,Network 4,Race / Gender,Black - Female,11th Grade,2015.0,23.2,22.3,22.3,24.7,23.1,41,41,41,41,41,5.0
25566,LANE TECH HS,609720.0,Network 4,Race / Gender,Asian / Pacific - Male,11th Grade,2015.0,26.6,28.1,27.0,27.4,27.3,40,40,40,40,40,5.0
25567,LANE TECH HS,609720.0,Network 4,Race / Gender,Asian / Pacific - Female,11th Grade,2015.0,26.5,26.7,25.1,27.8,26.5,50,50,50,50,50,5.0
25568,LANE TECH HS,609720.0,Network 4,Race / Gender,Hispanic - Female,11th Grade,2015.0,24.5,23.5,22.7,24.8,23.9,242,242,242,242,242,5.0
25569,LANE TECH HS,609720.0,Network 4,Race / Gender,Other - Male,11th Grade,2015.0,,,,,,6,6,6,6,6,5.0
25570,LANE TECH HS,609720.0,Network 4,Race / Gender,White - Male,11th Grade,2015.0,26.6,26.8,26.1,27.2,26.7,93,93,93,93,93,5.0
25571,LANE TECH HS,609720.0,Network 4,Race / Gender,Native American - Female,11th Grade,2015.0,,,,,,2,2,2,2,2,5.0
25572,LANE TECH HS,609720.0,Network 4,Race / Gender,Hispanic - Male,11th Grade,2015.0,23.9,25.3,24.3,24.2,24.4,134,134,134,134,134,5.0
25573,LANE TECH HS,609720.0,Network 4,Race / Gender,Other - Female,11th Grade,2015.0,25.5,24.0,23.8,26.5,25.0,11,11,11,11,11,5.0
25574,LANE TECH HS,609720.0,Network 4,Race / Gender,White - Female,11th Grade,2015.0,27.0,25.7,25.0,28.0,26.4,136,136,136,136,136,5.0
25575,LANE TECH HS,609720.0,Network 4,Race / Gender,Native American - Male,11th Grade,2015.0,,,,,,3,3,3,3,3,5.0
25588,LAWRENCE HALL THERAPEUTIC HS,800012.0,,Race / Gender,Black - Female,11th Grade,2015.0,,,,,,1,1,1,1,1,1.1
25589,LAWRENCE HALL THERAPEUTIC HS,800012.0,,Race / Gender,Black - Male,11th Grade,2015.0,,,,,,8,8,8,8,8,1.1
25590,LAWRENCE HALL THERAPEUTIC HS,800012.0,,Race / Gender,White - Male,11th Grade,2015.0,,,,,,3,3,3,3,3,1.1
25595,LEGAL PREP HS,400119.0,Charter,Race / Gender,Black - Male,11th Grade,2015.0,16.6,17.1,17.8,16.9,17.1,37,37,37,37,37,26.0
25596,LEGAL PREP HS,400119.0,Charter,Race / Gender,Hispanic - Male,11th Grade,2015.0,,,,,,1,1,1,1,1,26.0
25597,LEGAL PREP HS,400119.0,Charter,Race / Gender,Hispanic - Female,11th Grade,2015.0,,,,,,1,1,1,1,1,26.0
25598,LEGAL PREP HS,400119.0,Charter,Race / Gender,Black - Female,11th Grade,2015.0,16.0,16.6,16.5,15.4,16.1,55,55,55,55,55,26.0
25754,LINCOLN PARK HS,609738.0,ISP,Race / Gender,Native American - Female,11th Grade,2015.0,,,,,,1,1,1,1,1,7.0
25755,LINCOLN PARK HS,609738.0,ISP,Race / Gender,Native American - Male,11th Grade,2015.0,,,,,,2,2,2,2,2,7.0
25756,LINCOLN PARK HS,609738.0,ISP,Race / Gender,Asian / Pacific - Female,11th Grade,2015.0,23.5,24.4,24.1,26.0,24.5,24,24,24,24,24,7.0
25757,LINCOLN PARK HS,609738.0,ISP,Race / Gender,Asian / Pacific - Male,11th Grade,2015.0,24.9,28.5,26.5,25.6,26.4,26,26,26,26,26,7.0
25758,LINCOLN PARK HS,609738.0,ISP,Race / Gender,Black - Female,11th Grade,2015.0,18.9,18.2,19.0,18.8,18.7,50,50,50,50,50,7.0
25759,LINCOLN PARK HS,609738.0,ISP,Race / Gender,Black - Male,11th Grade,2015.0,17.8,18.0,18.1,17.6,17.9,53,53,53,53,53,7.0
25760,LINCOLN PARK HS,609738.0,ISP,Race / Gender,Hispanic - Male,11th Grade,2015.0,22.4,21.9,22.0,21.6,22.0,71,71,71,71,71,7.0
25761,LINCOLN PARK HS,609738.0,ISP,Race / Gender,Other - Female,11th Grade,2015.0,23.8,23.1,22.0,24.4,23.3,10,10,10,10,10,7.0
25762,LINCOLN PARK HS,609738.0,ISP,Race / Gender,Other - Male,11th Grade,2015.0,,,,,,6,6,6,6,6,7.0
25763,LINCOLN PARK HS,609738.0,ISP,Race / Gender,White - Male,11th Grade,2015.0,24.5,24.6,24.3,24.5,24.5,54,54,54,54,54,7.0
25764,LINCOLN PARK HS,609738.0,ISP,Race / Gender,White - Female,11th Grade,2015.0,23.7,22.3,22.1,24.8,23.2,84,84,84,84,84,7.0
25765,LINCOLN PARK HS,609738.0,ISP,Race / Gender,Hispanic - Female,11th Grade,2015.0,20.6,20.8,20.4,21.6,20.9,65,65,65,65,65,7.0
25827,LINDBLOM HS,610391.0,Network 11,Race / Gender,White - Female,11th Grade,2015.0,,,,,,3,3,3,3,3,67.0
25828,LINDBLOM HS,610391.0,Network 11,Race / Gender,Hispanic - Female,11th Grade,2015.0,23.6,22.9,22.2,23.8,23.1,36,36,36,36,36,67.0
25829,LINDBLOM HS,610391.0,Network 11,Race / Gender,Native American - Female,11th Grade,2015.0,,,,,,1,1,1,1,1,67.0
25830,LINDBLOM HS,610391.0,Network 11,Race / Gender,Asian / Pacific - Female,11th Grade,2015.0,,,,,,1,1,1,1,1,67.0
