SERVICE REQUEST TYPE,SERVICE REQUEST NUMBER,DATE SERVICE REQUEST WAS RECEIVED,"LOCATION OF BUILDING ON THE LOT (IF GARAGE, CHANGE TYPE CODE TO BGD).",IS THE BUILDING DANGEROUS OR HAZARDOUS?,IS BUILDING OPEN OR BOARDED?,"IF THE BUILDING IS OPEN, WHERE IS THE ENTRY POINT?",IS THE BUILDING CURRENTLY VACANT OR OCCUPIED?,IS THE BUILDING VACANT DUE TO FIRE?,"ANY PEOPLE USING PROPERTY? (HOMELESS, CHILDEN, GANGS)",ADDRESS STREET NUMBER,ADDRESS STREET DIRECTION,ADDRESS STREET NAME,ADDRESS STREET SUFFIX,ZIP CODE,X COORDINATE,Y COORDINATE,Ward,Police District,Community Area,LATITUDE,LONGITUDE,Location,date,Community
Vacant/Abandoned Building,12-00118419,01/27/2012,Front,,Open,,Vacant,False,False,5719,W,WAVELAND,AVE,60634.0,1137571.39260428,1924024.69889687,38.0,16.0,15.0,41.94766945434253,-87.76972594334282,"(41.947669454342524, -87.76972594334283)",2012-01-27,15
Vacant/Abandoned Building,12-00118564,01/27/2012,Front,,Open,FRONT,Vacant,False,True,6504,S,INGLESIDE,AVE,60637.0,1183675.40001205,1862083.98811074,20.0,3.0,42.0,41.77674406965979,-87.60219895947783,"(41.77674406965979, -87.60219895947783)",2012-01-27,42
Vacant/Abandoned Building,12-00118585,01/27/2012,Front,,Open,,Vacant,False,False,6917,W,BALMORAL,AVE,60656.0,1129344.91037983,1935280.77357927,41.0,16.0,10.0,41.978701783473184,-87.79970740566004,"(41.97870178347318, -87.79970740566004)",2012-01-27,10
Vacant/Abandoned Building,12-00118797,01/27/2012,Front,,Open,,Vacant,False,False,6429,S,NORMAL,BLVD,60621.0,1174059.09513422,1862280.20149688,20.0,7.0,68.0,41.77750144485717,-87.63744591244871,"(41.777501444857165, -87.6374459124487)",2012-01-27,68
Vacant/Abandoned Building,12-00118806,01/27/2012,Front,,Open,,Vacant,False,False,6448,S,HONORE,ST,60636.0,1165120.68670437,1861914.16381228,15.0,7.0,67.0,41.77669080312358,-87.67022452356605,"(41.77669080312358, -87.67022452356605)",2012-01-27,67
Vacant/Abandoned Building,12-00119273,01/27/2012,,,,,,,,4358,W,CRYSTAL,ST,60651.0,1147090.27071638,1907969.51997265,37.0,25.0,23.0,41.90343544061774,-87.73514816105471,"(41.90343544061774, -87.73514816105471)",2012-01-27,23
Vacant/Abandoned Building,12-00119307,01/27/2012,,,,,,,,4907,W,WALTON,ST,60651.0,1143471.54501114,1905862.70328345,37.0,15.0,25.0,41.89772257279839,-87.74849344055147,"(41.89772257279839, -87.74849344055147)",2012-01-27,25
Vacant/Abandoned Building,12-00119311,01/27/2012,Front,,Open,,Vacant,False,False,9806,S,EGGLESTON,AVE,60628.0,1175226.72003081,1839856.5699741002,21.0,22.0,73.0,41.715942196938684,-87.63383368626934,"(41.715942196938684, -87.63383368626934)",2012-01-27,73
Vacant/Abandoned Building,12-00119612,01/27/2012,Garage,,Open,,Vacant,False,True,7441,S,LANGLEY,AVE,60619.0,1182181.98032522,1855826.23362839,6.0,3.0,69.0,41.75960688345965,-87.60786721281559,"(41.75960688345965, -87.6078672128156)",2012-01-27,69
Vacant/Abandoned Building,12-00119663,01/27/2012,Rear,,Open,,Vacant,False,True,7400,S,MARYLAND,AVE,60619.0,1183181.58416586,1856132.00652071,6.0,3.0,69.0,41.760422764058546,-87.60419422199362,"(41.76042276405855, -87.60419422199362)",2012-01-27,69
Vacant/Abandoned Building,12-00119767,01/27/2012,Front,,Open,,Vacant,False,False,6431,S,NORMAL,BLVD,60621.0,1174059.89513422,1862266.70149688,20.0,7.0,68.0,41.7774643815776,-87.6374433801507,"(41.7774643815776, -87.6374433801507)",2012-01-27,68
Vacant/Abandoned Building,12-00120004,01/27/2012,Front,,Open,FRONT AND REAR DOORS,Vacant,False,False,1446,S,AVERS,AVE,60623.0,1150945.26050096,1892793.46789553,24.0,10.0,29.0,41.861716081119496,-87.721385330135,"(41.861716081119496, -87.721385330135)",2012-01-27,29
Vacant/Abandoned Building,12-00120104,01/27/2012,,,,,,,,4550,N,WINCHESTER,AVE,60640.0,1162589.99067292,1930289.30221527,47.0,19.0,4.0,41.96437156802156,-87.6775871178248,"(41.96437156802156, -87.67758711782479)",2012-01-27,4
Vacant/Abandoned Building,12-00120202,01/27/2012,,,,,,,,31,N,LOTUS,AVE,60644.0,1139954.11997664,1899709.08942211,28.0,15.0,25.0,41.8809013607481,-87.76156334130188,"(41.8809013607481, -87.76156334130188)",2012-01-27,25
Vacant/Abandoned Building,12-00120483,01/27/2012,Front,,Open,FRONT,Vacant,False,False,1337,W,72ND,ST,60636.0,1168518.57199278,1857016.70701603,17.0,7.0,67.0,41.76317898341998,-87.6579090035503,"(41.76317898341998, -87.65790900355029)",2012-01-27,67
Vacant/Abandoned Building,12-00120863,01/27/2012,Front,,Open,DOOR WIDE OPEN,Vacant,False,False,417,W,104TH,ST,60628.0,1175239.97999071,1835946.71996771,34.0,22.0,49.0,41.705212717053925,-87.63390143868367,"(41.70521271705393, -87.63390143868367)",2012-01-27,49
Vacant/Abandoned Building,12-00120867,01/27/2012,Front,,Open,DOOR WIDE OPEN. BROKEN WINDOWS,Vacant,False,False,419,W,104TH,ST,60628.0,1175223.07999071,1835946.21996771,34.0,22.0,49.0,41.705211721629325,-87.63396333926495,"(41.70521172162933, -87.63396333926495)",2012-01-27,49
Vacant/Abandoned Building,12-00121209,01/27/2012,Front,,Open,REAR DOOR,Vacant,False,True,938,N,LAVERGNE,AVE,60651.0,1142851.42100547,1905882.03000714,37.0,15.0,25.0,41.89778718498499,-87.75077063474741,"(41.89778718498499, -87.75077063474741)",2012-01-27,25
Vacant/Abandoned Building,12-00121390,01/27/2012,Rear,,Open,REAR,Vacant,True,False,1526,S,KEDZIE,AVE,60623.0,1155276.16171551,1892363.93999459,24.0,10.0,29.0,41.86045159935321,-87.70549877929062,"(41.860451599353205, -87.70549877929061)",2012-01-27,29
Vacant/Abandoned Building,12-00121436,01/27/2012,Front,,Open,FRONT AND REAR,Vacant,False,True,8415,S,GREEN,ST,60620.0,1172102.3100049999,1849048.35457548,21.0,6.0,71.0,41.7412348293872,-87.64500760594662,"(41.7412348293872, -87.64500760594663)",2012-01-27,71
Vacant/Abandoned Building,12-00121597,01/27/2012,Front,,Boarded,BASEMENT,Vacant,False,True,831,N,LARAMIE,AVE,60651.0,1141538.5480332,1905041.49659763,37.0,15.0,25.0,41.895505023767946,-87.75561353068707,"(41.895505023767946, -87.75561353068707)",2012-01-27,25
Vacant/Abandoned Building,12-00121955,01/27/2012,Front,,Open,BACK,Vacant,True,False,7222,S,SANGAMON,ST,60621.0,1171224.49727624,1856945.10840275,17.0,7.0,68.0,41.76292377510562,-87.64799338212673,"(41.76292377510562, -87.64799338212674)",2012-01-27,68
Vacant/Abandoned Building,12-00122230,01/27/2012,Front,,Boarded,,Vacant,False,False,7858,S,BENNETT,AVE,60649.0,1190233.18308066,1853243.1132808,8.0,4.0,43.0,41.75232846952926,-87.57844319769698,"(41.75232846952926, -87.578443197697)",2012-01-27,43
Vacant/Abandoned Building,12-00122294,01/27/2012,Front,,Open,,Vacant,False,False,1513,E,76TH,ST,60619.0,1187657.45719652,1854897.18578866,5.0,4.0,43.0,41.756929026614955,-87.58782945592912,"(41.75692902661495, -87.58782945592912)",2012-01-27,43
Vacant/Abandoned Building,12-00122350,01/27/2012,Front,,Boarded,,Vacant,False,False,9725,,MERRILL,AVE,60628.0,,,,,,,,,2012-01-27,0
Vacant/Abandoned Building,12-00122366,01/27/2012,Front,,Open,,Vacant,False,False,11330,S,INDIANA,AVE,60628.0,1179591.8611271998,1829868.19922793,9.0,5.0,49.0,41.68843430983241,-87.61815025250347,"(41.68843430983241, -87.61815025250347)",2012-01-27,49
Vacant/Abandoned Building,12-00122367,01/27/2012,Front,,Open,,Vacant,False,True,12050,S,INDIANA,AVE,60628.0,1179745.76068288,1825029.56056998,9.0,5.0,53.0,41.67515286959686,-87.61773396921672,"(41.67515286959686, -87.6177339692167)",2012-01-27,53
Vacant/Abandoned Building,12-00122685,01/27/2012,Front,,Open,,Vacant,False,True,8141,S,LANGLEY,AVE,60619.0,1182311.08697249,1851171.41500613,6.0,6.0,44.0,41.74683057910392,-87.60753796011127,"(41.74683057910392, -87.60753796011126)",2012-01-27,44
Vacant/Abandoned Building,12-00123703,01/28/2012,Front,,Open,FRONT DOOR,Vacant,False,False,8434,S,MUSKEGON,AVE,60617.0,1196621.38390719,1849596.39921232,7.0,4.0,46.0,41.742165416584115,-87.55515453419892,"(41.74216541658412, -87.5551545341989)",2012-01-28,46
Vacant/Abandoned Building,12-00123973,01/28/2012,Front,,Open,,Vacant,False,False,6621,S,CARPENTER,ST,60621.0,1170452.85801834,1860909.36891347,17.0,7.0,68.0,41.77381903427968,-87.65070625346979,"(41.773819034279676, -87.65070625346979)",2012-01-28,68
Vacant/Abandoned Building,12-00123983,01/28/2012,Front,,Open,,Vacant,False,False,6947,S,EGGLESTON,AVE,60621.0,1174479.58997302,1858860.20101556,6.0,7.0,68.0,41.768107227249104,-87.63600604200684,"(41.768107227249104, -87.63600604200685)",2012-01-28,68
Vacant/Abandoned Building,12-00123995,01/28/2012,Front,,Open,,Vacant,False,True,8730,S,PRINCETON,AVE,60620.0,1175692.79998034,1846809.5500313,21.0,6.0,49.0,41.73501170185223,-87.6319191800914,"(41.73501170185223, -87.63191918009139)",2012-01-28,49
Vacant/Abandoned Building,12-00123996,01/28/2012,Front,,Open,,Vacant,False,False,8015,S,BISHOP,ST,60620.0,1168060.12481624,1851595.22617312,21.0,6.0,71.0,41.74831157200148,-87.65974487896109,"(41.74831157200148, -87.65974487896108)",2012-01-28,71
Vacant/Abandoned Building,12-00123999,01/28/2012,Front,,Boarded,,Vacant,False,False,10613,S,PERRY,AVE,60628.0,1177481.63987239,1834512.04751015,34.0,5.0,49.0,41.70122551878062,-87.62573593353201,"(41.70122551878062, -87.625735933532)",2012-01-28,49
Vacant/Abandoned Building,12-00124005,01/28/2012,Front,,Open,,Vacant,True,False,42,W,110TH,PL,60628.0,1177939.72997064,1831694.72000226,34.0,5.0,49.0,41.69348402945508,-87.62414351368919,"(41.69348402945508, -87.62414351368918)",2012-01-28,49
Vacant/Abandoned Building,12-00124007,01/28/2012,Front,,Open,,Vacant,False,False,1420,W,111TH,ST,60643.0,1168770.7844892999,1831143.0613876,34.0,22.0,75.0,41.69217244488226,-87.65772890302004,"(41.69217244488226, -87.65772890302003)",2012-01-28,75
Vacant/Abandoned Building,12-00124013,01/28/2012,Front,,Open,,Vacant,False,False,65,W,112TH,ST,60628.0,1177761.38261254,1830697.58542861,34.0,5.0,49.0,41.690751774580896,-87.6248265077148,"(41.690751774580896, -87.62482650771481)",2012-01-28,49
Vacant/Abandoned Building,12-00124021,01/28/2012,Front,,Open,,Vacant,False,False,139,N,LATROBE,AVE,60644.0,1141357.83020831,1900547.31138214,28.0,15.0,25.0,41.883175768703104,-87.75638825593161,"(41.883175768703104, -87.75638825593161)",2012-01-28,25
Vacant/Abandoned Building,12-00124025,01/28/2012,Front,,Open,,Vacant,False,True,4659,W,FULTON,ST,60644.0,1145280.50267003,1901383.19836687,28.0,11.0,25.0,41.88539627084207,-87.74196265562556,"(41.88539627084207, -87.74196265562557)",2012-01-28,25
Vacant/Abandoned Building,12-00124029,01/28/2012,Front,,Boarded,,Vacant,False,False,3106,W,POLK,ST,60612.0,1155786.06982629,1896204.51868743,24.0,11.0,27.0,41.87098030939921,-87.70352359545215,"(41.87098030939921, -87.70352359545215)",2012-01-28,27
Vacant/Abandoned Building,12-00124038,01/28/2012,Front,,Open,,Vacant,False,True,4337,W,LEXINGTON,ST,60624.0,1147586.35076602,1896362.25002761,24.0,11.0,26.0,41.87157428987089,-87.73362390648228,"(41.871574289870885, -87.73362390648228)",2012-01-28,26
Vacant/Abandoned Building,12-00124162,01/28/2012,Rear,,Open,,Vacant,False,True,4421,N,KIMBALL,AVE,60625.0,1152925.83749516,1929176.92578525,33.0,17.0,14.0,41.96151659100651,-87.7131492046134,"(41.96151659100651, -87.7131492046134)",2012-01-28,14
Vacant/Abandoned Building,12-00124305,01/28/2012,Rear,,Open,DOORS FRONT AND BACK,Vacant,False,False,11841,S,INDIANA,AVE,60628.0,1179704.17170566,1826385.55012872,9.0,5.0,53.0,41.67887485438013,-87.61784497838786,"(41.67887485438013, -87.61784497838788)",2012-01-28,53
Vacant/Abandoned Building,12-00124313,01/28/2012,Rear,,Open,,Vacant,False,False,12201,S,SANGAMON,ST,60643.0,1172201.66000605,1823924.30078103,34.0,5.0,53.0,41.67228846381772,-87.64537899595459,"(41.67228846381773, -87.6453789959546)",2012-01-28,53
Vacant/Abandoned Building,12-00124352,01/28/2012,Front,,Open,FRONT AND REAR,Vacant,False,False,2614,W,64TH,ST,60629.0,1159990.58720458,1862100.42050858,15.0,8.0,66.0,41.77730893019426,-87.68902623524923,"(41.77730893019426, -87.68902623524923)",2012-01-28,66
Vacant/Abandoned Building,12-00124441,01/28/2012,Front,,Open,,Vacant,False,False,11700,S,MICHIGAN,AVE,60628.0,1178936.0960341,1827357.81990174,9.0,5.0,53.0,41.681560375776755,-87.62062698175741,"(41.68156037577676, -87.6206269817574)",2012-01-28,53
Vacant/Abandoned Building,12-00124541,01/28/2012,Garage,,Open,ALL AROUND,Vacant,False,True,1109,N,HARDING,AVE,60651.0,1149850.60982245,1907110.23073002,27.0,11.0,23.0,41.901024198377655,-87.72503112911232,"(41.90102419837766, -87.72503112911231)",2012-01-28,23
Vacant/Abandoned Building,12-00124845,01/28/2012,Front,,Open,SIDE DOOR ON WASHTENAW,Vacant,False,False,2699,W,CULLERTON,ST,60608.0,1158673.27810066,1890296.31986945,28.0,10.0,30.0,41.85470898708525,-87.69308535366383,"(41.854708987085246, -87.69308535366383)",2012-01-28,30
Vacant/Abandoned Building,12-00125660,01/29/2012,Front,,Open,ALL THROUGHOUT THE BUILDING,Vacant,False,True,6900,S,HALSTED,ST,60621.0,1172158.37481732,1859107.63961062,6.0,7.0,68.0,41.76883755572722,-87.64450709309246,"(41.76883755572722, -87.64450709309247)",2012-01-29,68
Vacant/Abandoned Building,12-00125668,01/29/2012,Front,,Open,ALL THROUGHOUT THE BUILDING,Vacant,False,True,6600,S,DR MARTIN LUTHER KING JR,DR,60637.0,1180055.53382627,1861339.86008749,20.0,3.0,69.0,41.774785794333795,-87.61549188788734,"(41.7747857943338, -87.61549188788734)",2012-01-29,69
Vacant/Abandoned Building,12-00125839,01/29/2012,Front,,Open,EVERYWHERE,Vacant,False,False,2554,E,83RD,ST,60617.0,1194724.35968565,1850435.2072678,7.0,4.0,46.0,41.744514038949106,-87.56207752295782,"(41.74451403894911, -87.56207752295781)",2012-01-29,46
Vacant/Abandoned Building,12-00126149,01/29/2012,Front,,Open,FRONT AND BACK DOORS OPEN,Vacant,False,True,1242,S,AVERS,AVE,60623.0,1150906.30002535,1894152.02042337,24.0,10.0,29.0,41.865444870126964,-87.72149280693912,"(41.86544487012697, -87.72149280693912)",2012-01-29,29
Vacant/Abandoned Building,12-00126305,01/29/2012,Front,,Open,,Vacant,False,False,11359,S,LAFLIN,ST,60643.0,1168148.3340311002,1829299.85247669,34.0,22.0,75.0,41.6871277458624,-87.66006053451592,"(41.6871277458624, -87.66006053451592)",2012-01-29,75
Vacant/Abandoned Building,12-00126728,01/30/2012,Front,,Open,WIDE OPEN,Vacant,False,True,8259,S,COMMERCIAL,AVE,60617.0,1197627.70022548,1850704.45109264,10.0,4.0,46.0,41.745180963573695,-87.55143059442057,"(41.745180963573695, -87.55143059442057)",2012-01-30,46
Vacant/Abandoned Building,12-00126791,01/30/2012,Front,,Open,FRONT,Vacant,False,False,4653,W,MADISON,ST,60644.0,1145336.82090258,1899613.05596716,28.0,11.0,25.0,41.88053772622185,-87.74180064804678,"(41.88053772622185, -87.74180064804678)",2012-01-30,25
Vacant/Abandoned Building,12-00127085,01/30/2012,Front,,Open,FRONT DOOR,Vacant,False,True,8547,S,MARYLAND,AVE,60619.0,1183385.22559736,1848484.11271979,8.0,6.0,44.0,41.739431400065946,-87.60368557614616,"(41.739431400065946, -87.60368557614616)",2012-01-30,44
Vacant/Abandoned Building,12-00127231,01/30/2012,Front,,Open,,Vacant,True,False,3231,S,LITUANICA,AVE,60608.0,1170835.08102124,1883421.56470824,11.0,9.0,60.0,41.83558654803434,-87.64864769600183,"(41.83558654803434, -87.64864769600185)",2012-01-30,60
Vacant/Abandoned Building,12-00127314,01/30/2012,Front,,Open,,Vacant,False,False,132,N,KARLOV,AVE,60624.0,1149043.57928215,1900332.55098624,28.0,11.0,26.0,41.88244118577257,-87.728171022919,"(41.88244118577257, -87.728171022919)",2012-01-30,26
Vacant/Abandoned Building,12-00127529,01/30/2012,Garage,,Boarded,GARAGE,Vacant,False,False,1837,W,21ST,ST,60608.0,1164444.03512417,1890105.39972217,25.0,12.0,31.0,41.85406505500871,-87.67190962350348,"(41.85406505500871, -87.67190962350348)",2012-01-30,31
Vacant/Abandoned Building,12-00127569,01/30/2012,,,,,,,,1450,N,LONG,AVE,60651.0,1140095.98990497,1908788.9932946998,37.0,25.0,25.0,41.90581513214745,-87.76081992815024,"(41.905815132147445, -87.76081992815024)",2012-01-30,25
Vacant/Abandoned Building,12-00128038,01/30/2012,Front,,Open,,Vacant,False,False,3038,W,DIVERSEY,AVE,60647.0,1155521.6863796,1918457.84861518,35.0,14.0,21.0,41.932050763681545,-87.70389479688757,"(41.93205076368155, -87.70389479688757)",2012-01-30,21
Vacant/Abandoned Building,12-00128078,01/30/2012,Front,,Open,,Vacant,False,False,2525,N,PARKSIDE,AVE,60639.0,1138286.54211589,1916222.88250153,30.0,25.0,19.0,41.926247521788895,-87.76728654016911,"(41.92624752178889, -87.76728654016911)",2012-01-30,19
Vacant/Abandoned Building,12-00128206,01/30/2012,Front,,Open,,Vacant,False,False,316,W,60TH,PL,60621.0,1175148.87943298,1864836.65253147,20.0,7.0,68.0,41.7844923538225,-87.63337448967798,"(41.7844923538225, -87.63337448967798)",2012-01-30,68
Vacant/Abandoned Building,12-00128465,01/30/2012,Front,,Open,,Vacant,False,True,6020,S,WABASH,AVE,60637.0,1177747.22886585,1865111.91091458,20.0,3.0,40.0,41.78518925124972,-87.62383963085976,"(41.78518925124972, -87.62383963085975)",2012-01-30,40
Vacant/Abandoned Building,12-00128473,01/30/2012,Front,,Open,,Vacant,False,True,6916,S,CARPENTER,ST,60621.0,1170507.13653253,1858954.73928437,17.0,7.0,68.0,41.768454108108784,-87.6505641626189,"(41.76845410810879, -87.6505641626189)",2012-01-30,68
Vacant/Abandoned Building,12-00128611,01/30/2012,Front,,Open,FRONT & REAR,Vacant,False,False,1419,S,KOMENSKY,AVE,60623.0,1149612.10152228,1892943.53198645,24.0,10.0,29.0,41.86215384653651,-87.72627527314039,"(41.86215384653651, -87.72627527314039)",2012-01-30,29
Vacant/Abandoned Building,12-00128826,01/30/2012,Rear,,Open,REAR DOOR,Vacant,False,False,2923,N,HARDING,AVE,60618.0,1149545.48308913,1919144.3312688,30.0,25.0,21.0,41.93405282569749,-87.72583878127065,"(41.93405282569749, -87.72583878127065)",2012-01-30,21
Vacant/Abandoned Building,12-00129267,01/30/2012,Front,,Boarded,,Vacant,False,False,1519,N,TALMAN,AVE,60622.0,1158470.94329662,1909999.49230186,26.0,14.0,24.0,41.90878047429257,-87.69328865777445,"(41.90878047429257, -87.69328865777445)",2012-01-30,24
Vacant/Abandoned Building,12-00129303,01/30/2012,Front,,Open,,Vacant,False,True,154,E,120TH,ST,60628.0,1179399.45511978,1825427.91858177,9.0,5.0,53.0,41.67625390897262,-87.61898941522345,"(41.67625390897262, -87.61898941522345)",2012-01-30,53
Vacant/Abandoned Building,12-00129307,01/30/2012,Front,,Boarded,,Vacant,False,False,1503,N,TALMAN,AVE,60622.0,1158473.54329662,1909891.99230186,26.0,14.0,24.0,41.90848543239325,-87.69328205334097,"(41.90848543239325, -87.69328205334097)",2012-01-30,24
Vacant/Abandoned Building,12-00129351,01/30/2012,Front,,Boarded,,Vacant,False,False,1501,N,TALMAN,AVE,60622.0,1158473.84329662,1909878.59230186,26.0,14.0,24.0,41.9084486555697,-87.69328131859976,"(41.9084486555697, -87.69328131859976)",2012-01-30,24
Vacant/Abandoned Building,12-00129353,01/30/2012,Front,,Open,FRONT,Vacant,True,False,7833,S,EMERALD,AVE,60620.0,1172659.24418296,1852927.08676671,17.0,6.0,71.0,41.751866333126756,-87.64285299904164,"(41.751866333126756, -87.64285299904164)",2012-01-30,71
Vacant/Abandoned Building,12-00129380,01/30/2012,Front,,Boarded,,Vacant,False,False,1511,N,CAMPBELL,AVE,60622.0,1159466.04923218,1909966.69728831,1.0,14.0,24.0,41.90867004826111,-87.68963401077698,"(41.90867004826111, -87.68963401077698)",2012-01-30,24
Vacant/Abandoned Building,12-00129462,01/30/2012,Front,,Boarded,,Vacant,False,False,1328,N,ARTESIAN,AVE,60622.0,1159832.96521567,1908759.19430959,26.0,14.0,24.0,41.90534900133965,-87.68831949201879,"(41.905349001339644, -87.6883194920188)",2012-01-30,24
Vacant/Abandoned Building,12-00129772,01/30/2012,Front,,Open,THE ENTRY POINT IS THE FRONT AND THE REAR OF THE BUILDING.,Vacant,False,True,7040,S,OAKLEY,AVE,60636.0,1162283.20381162,1857929.07071364,17.0,8.0,66.0,41.76581472086362,-87.68073751122641,"(41.765814720863624, -87.6807375112264)",2012-01-30,66
Vacant/Abandoned Building,12-00129773,01/30/2012,Front,,Boarded,,Vacant,False,False,1504,N,ARTESIAN,AVE,60622.0,1159801.33607788,1909926.87499678,1.0,14.0,24.0,41.908553861676566,-87.68840342712662,"(41.90855386167656, -87.68840342712662)",2012-01-30,24
Vacant/Abandoned Building,12-00129817,01/30/2012,Front,,Boarded,,Vacant,False,False,1230,N,ARTESIAN,AVE,60622.0,1159850.68992142,1908106.79418375,26.0,14.0,24.0,41.903558397541545,-87.68827240418074,"(41.90355839754155, -87.68827240418074)",2012-01-30,24
Vacant/Abandoned Building,12-00129850,01/30/2012,Front,,Open,ALL AROUND,Vacant,False,False,5331,S,WOLCOTT,AVE,60609.0,1164590.33328946,1869330.23448707,16.0,9.0,61.0,41.797052651401216,-87.67195965230712,"(41.797052651401216, -87.67195965230712)",2012-01-30,61
Vacant/Abandoned Building,12-00129860,01/30/2012,Front,,Open,ALL AROUND,Vacant,False,False,5328,S,WOLCOTT,AVE,60609.0,1164589.73328946,1869350.33448707,16.0,9.0,61.0,41.79710782092971,-87.67196128548204,"(41.79710782092971, -87.67196128548204)",2012-01-30,61
Vacant/Abandoned Building,12-00129876,01/30/2012,Front,,Open,ALL AROUND,Vacant,False,False,5232,S,LOOMIS,BLVD,60609.0,1167885.19619673,1870056.06676759,16.0,9.0,61.0,41.798974220064245,-87.6598561338477,"(41.79897422006424, -87.65985613384771)",2012-01-30,61
Vacant/Abandoned Building,12-00129947,01/30/2012,Front,,Open,WINDOWS OPEN,Vacant,False,True,8306,S,GREEN,ST,60620.0,1172078.74001621,1849774.70371582,21.0,6.0,71.0,41.743228545726964,-87.64507267968456,"(41.743228545726964, -87.64507267968456)",2012-01-30,71
Vacant/Abandoned Building,12-00129965,01/30/2012,Rear,,Open,BACK WINDOW IS OPEN,Vacant,False,False,4651,W,WELLINGTON,AVE,60641.0,1144725.60699052,1919540.88956906,31.0,25.0,19.0,41.935233371134245,-87.74354186143404,"(41.93523337113424, -87.74354186143404)",2012-01-30,19
Vacant/Abandoned Building,12-00130074,01/30/2012,Front,,Boarded,BUT SOMEONE KEEPS KICK IN FRONT DOOR,Vacant,False,False,8825,S,HALSTED,ST,60620.0,1172520.06917158,1846367.33890485,21.0,22.0,71.0,41.73386858109899,-87.64355569653412,"(41.73386858109899, -87.64355569653412)",2012-01-30,71
Vacant/Abandoned Building,12-00130393,01/30/2012,Front,,Boarded,,Vacant,False,False,8749,S,MARQUETTE,AVE,60617.0,1195773.62002251,1847484.94998666,7.0,4.0,46.0,41.736392422415754,-87.55833033540999,"(41.73639242241576, -87.55833033540998)",2012-01-30,46
Vacant/Abandoned Building,12-00131253,01/30/2012,Front,,Open,FRONT/REAR/GARAGE/BASEMENT,Vacant,False,True,4929,W,OAKDALE,AVE,60641.0,1143004.44801406,1919162.51391943,31.0,25.0,19.0,41.93422738939841,-87.74987673351276,"(41.93422738939841, -87.74987673351276)",2012-01-30,19
Vacant/Abandoned Building,12-00131312,01/30/2012,Rear,,Open,,Vacant,False,False,6507,S,RHODES,AVE,60637.0,1181020.24671262,1861988.00330124,20.0,3.0,42.0,41.77654221132008,-87.6119354984416,"(41.77654221132008, -87.6119354984416)",2012-01-30,42
Vacant/Abandoned Building,12-00131412,01/30/2012,Front,,Open,ALL AROUND,Vacant,False,False,6216,S,LAFLIN,ST,60636.0,1167400.15201241,1863514.59279955,16.0,7.0,67.0,41.78103404441095,-87.66182227290263,"(41.78103404441095, -87.66182227290263)",2012-01-30,67
Vacant/Abandoned Building,12-00131861,01/30/2012,Front,,Open,FRONT DOOR KICKED IN,Vacant,False,False,6358,W,BELMONT,AVE,60634.0,1133442.16359729,1920595.47372449,36.0,16.0,17.0,41.93833278980526,-87.78498488911647,"(41.93833278980526, -87.78498488911649)",2012-01-30,17
Vacant/Abandoned Building,12-00132124,01/30/2012,,,,,,,,6920,S,DR MARTIN LUTHER KING JR,DR,60637.0,1180113.27760927,1859222.13059068,6.0,3.0,69.0,41.76897320621147,-87.61534501972231,"(41.76897320621147, -87.61534501972231)",2012-01-30,69
Vacant/Abandoned Building,12-00132460,01/30/2012,Front,,Open,FRONT,Vacant,False,True,9251,S,INDIANA,AVE,60619.0,1179217.6277228,1843682.4700082,6.0,6.0,49.0,41.72635105264034,-87.61910082705879,"(41.72635105264034, -87.6191008270588)",2012-01-30,49
Vacant/Abandoned Building,12-00132870,01/30/2012,Front,,Open,"FRONT DOOR, BUILDING WAS BOARDED UP",Vacant,False,True,257,W,105TH,ST,60628.0,1176394.44050929,1835310.05078082,34.0,5.0,49.0,41.7034397977632,-87.62969299886694,"(41.7034397977632, -87.62969299886693)",2012-01-30,49
Vacant/Abandoned Building,12-00133021,01/30/2012,Front,,Open,GARAGE DOOR MISSING,Vacant,False,True,2399,W,DICKENS,AVE,60647.0,1160029.25771007,1913767.16991272,32.0,14.0,22.0,41.919087213298674,-87.68745991717444,"(41.91908721329867, -87.68745991717444)",2012-01-30,22
Vacant/Abandoned Building,12-00133277,01/31/2012,Front,,Open,FRONT DOOR AND GARAGE DOOR,Vacant,False,True,5023,W,DRUMMOND,PL,60639.0,1142448.67059987,1917159.9811286,31.0,25.0,19.0,41.92874260082084,-87.7519691344535,"(41.92874260082084, -87.75196913445352)",2012-01-31,19
Vacant/Abandoned Building,12-00134019,01/31/2012,Rear,,Open,BACK DOOR,Vacant,False,False,100,N,LOTUS,AVE,60644.0,1139938.38332888,1900214.03781251,28.0,15.0,25.0,41.88228729155794,-87.76160877394358,"(41.88228729155794, -87.76160877394358)",2012-01-31,25
Vacant/Abandoned Building,12-00134193,01/31/2012,Front,,Open,UNSECURED DOORS AND WINDOWS.,Vacant,False,True,4929,S,KOMENSKY,AVE,60632.0,1150196.52927021,1871630.82462782,14.0,8.0,57.0,41.80365757958839,-87.72468423900435,"(41.80365757958839, -87.72468423900435)",2012-01-31,57
Vacant/Abandoned Building,12-00134302,01/31/2012,Front,,Boarded,FRONT NEAR SCHOOL,Vacant,False,False,1125,W,71ST,ST,60621.0,1169944.17739088,1857718.99379643,17.0,7.0,68.0,41.76507531140098,-87.65266352613514,"(41.76507531140098, -87.65266352613514)",2012-01-31,68
